Gene_ID,symbol,baseMean,HD.mean,Control.mean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000155282.7,RP11-195B21.3,6.062217463,8.227178031,5.178560089,0.6646469396,0.2946683659,2.255576154,0.024097188,0.09401149292
ENSG00000227619.1,RP11-492E3.2,20.65789804,26.47226192,18.28468829,0.7316141851,0.3243786724,2.255432454,0.0241061976,0.09401149292
ENSG00000135334.7,AKIRIN2,1531.676824,1486.530887,1550.103738,-0.1710980128,0.07586729668,-2.255227487,0.02411905347,0.09404697691
ENSG00000196361.5,ELAVL3,6086.973402,5355.224344,6385.646486,-0.2594228808,0.1150341916,-2.255180631,0.02412199315,0.09404697691
ENSG00000261438.1,RP11-399O19.8,11.66632611,15.11954357,10.25684959,0.6390243766,0.2834125441,2.254749798,0.02414903798,0.09413396395
ENSG00000261546.1,CTD-2555A7.3,2.025377146,0.7433319935,2.548660881,-0.9588917592,0.4252822621,-2.254718441,0.02415100738,0.09413396395
ENSG00000260807.2,RP11-161M6.2,5372.757742,4384.073287,5776.302417,-0.3811022226,0.1690415925,-2.254487886,0.02416549192,0.09417735141
ENSG00000142731.6,PLK4,59.97524364,50.51182531,63.83786337,-0.4753490446,0.2108570989,-2.254365857,0.02417316137,0.09419417084
ENSG00000153976.2,HS3ST3A1,12.75723538,19.23167024,10.11460891,0.7826090545,0.3471650991,2.25428494,0.02417824815,0.09420092324
ENSG00000184575.7,XPOT,2838.64755,3061.59358,2747.649171,0.168468095,0.0747344814,2.254221771,0.02418221985,0.09420332993
ENSG00000250092.2,RP11-556G22.3,2.312930426,0.9914971625,2.852290942,-0.9712049285,0.4308508578,-2.254155727,0.02418637293,0.09420644243
ENSG00000164674.11,SYTL3,39.04403141,42.13173164,37.78374561,0.460115259,0.204134011,2.253986274,0.02419703147,0.09423488948
ENSG00000165175.11,MID1IP1,3143.894204,4086.822745,2759.025412,0.5193148645,0.2304065686,2.253906509,0.02420205013,0.09424136726
ENSG00000136111.8,TBC1D4,1111.612575,1264.63403,1049.154839,0.2568448569,0.1139590139,2.253835375,0.02420652643,0.09424573163
ENSG00000260799.1,KRT8P50,4.553427065,5.402616681,4.206819059,0.7568662794,0.335832476,2.253701871,0.0242149296,0.09426538153
ENSG00000177098.4,SCN4B,2556.859864,1907.618711,2821.856254,-0.4358099622,0.1934113918,-2.253279696,0.02424151913,0.09435581316
ENSG00000249825.1,CTD-2201I18.1,23.94975944,28.25324021,22.19323668,0.4177171019,0.1854067168,2.252977179,0.02426058791,0.09441695062
ENSG00000132824.9,SERINC3,8205.444968,7807.189708,8367.998135,-0.2199990377,0.09767223319,-2.252421497,0.0242956485,0.09454029917
ENSG00000250479.4,CHCHD10,1488.398521,1255.798884,1583.337149,-0.3610727261,0.1603265032,-2.252108783,0.02431539841,0.09460404419
ENSG00000233542.1,RP11-547D24.1,83.88901135,69.59627887,89.72277971,-0.5661383708,0.2514154252,-2.25180444,0.02433463299,0.09466576686
ENSG00000128739.16,SNRPN,594.5662691,506.9707071,630.3195597,-0.384454514,0.1707557429,-2.251488047,0.02435464311,0.09473048899
ENSG00000125691.8,RPL23,5730.480423,6926.724195,5242.217659,0.2516995487,0.1118012113,2.251313253,0.02436570402,0.09474726966
ENSG00000143443.9,C1orf56,153.4916388,174.9698556,144.7250196,0.2732856882,0.1213871639,2.251355739,0.02436301508,0.09474726966
ENSG00000267018.1,AC010525.7,4.064639409,2.428334866,4.732518815,-0.7413388159,0.3293138647,-2.251161871,0.02437528687,0.09477141229
ENSG00000159348.8,CYB5R1,1077.953151,1024.78123,1099.655976,-0.1717323101,0.07628957781,-2.251058598,0.02438182621,0.09478371666
ENSG00000143224.12,PPOX,675.3143553,596.655972,707.4198178,-0.2290131162,0.101755043,-2.25063161,0.02440887965,0.09484950231
ENSG00000241489.2,AF011889.5,77.98060905,65.23142222,83.18435878,-0.3410640192,0.1515362466,-2.250709165,0.02440396388,0.09484950231
ENSG00000257267.1,ZNF271,1186.017873,1339.969123,1123.180629,0.1974492966,0.0877298706,2.250650721,0.0244076682,0.09484950231
ENSG00000180771.9,SRSF8,1957.038923,1906.155398,1977.807708,-0.121588563,0.05402821933,-2.250464007,0.02441950582,0.09487766774
ENSG00000055163.14,CYFIP2,10732.20192,9578.437577,11203.12614,-0.296501549,0.1317632279,-2.25026021,0.02443243217,0.09490163495
ENSG00000197641.7,SERPINB13,1.40816279,0.7930754759,1.659218837,-1.003591214,0.4459884717,-2.250262681,0.02443227545,0.09490163495
ENSG00000151470.7,C4orf33,363.1878943,338.2979971,373.347036,-0.2584433367,0.1148635778,-2.250002495,0.02444878696,0.09492737665
ENSG00000155275.14,TRMT44,291.8734825,238.4061271,313.6968928,-0.3025181146,0.1344527339,-2.249996009,0.02444919866,0.09492737665
ENSG00000238278.3,ALG1L6P,20.31139557,15.1663423,22.41141732,-0.560328928,0.2490353888,-2.249997202,0.02444912292,0.09492737665
ENSG00000231907.2,GAPDHP37,2.241039894,1.040552744,2.731034649,-0.9855275433,0.4381153763,-2.249470337,0.02448258796,0.09504387671
ENSG00000168502.13,SOGA2,1253.132358,1014.692749,1350.454648,-0.3760887929,0.1672032771,-2.249290799,0.02449400082,0.0950733519
ENSG00000197147.8,LRRC8B,3515.128096,3134.460364,3670.50268,-0.3392512379,0.1508289791,-2.249244409,0.02449695046,0.0950733519
ENSG00000253636.1,RP11-531A24.5,183.0353684,204.356692,174.3327873,0.4045904362,0.179892069,2.249073228,0.02450783755,0.09510246385
ENSG00000105519.8,CAPS,736.455358,745.6804293,732.6900228,0.4759887318,0.2116759998,2.248666511,0.02453372137,0.09518975441
ENSG00000103994.11,ZNF106,3845.802348,4214.218092,3695.428575,0.1935795036,0.08610032523,2.248301654,0.02455696132,0.09525448538
ENSG00000127125.7,PPCS,759.1192536,744.1652422,765.2229317,-0.2269340547,0.1009359277,-2.248298103,0.02455718762,0.09525448538
ENSG00000235065.1,RPL24P2,4.540540883,2.13170269,5.523740146,-0.8839183039,0.3931622372,-2.248227882,0.02456166264,0.09525868799
ENSG00000111262.4,KCNA1,1595.147879,1224.413597,1746.467994,-0.4704930125,0.209303437,-2.247899123,0.02458262312,0.09532390815
ENSG00000178385.9,PLEKHM3,139.2307502,93.80622601,157.7713723,-0.743422713,0.3307263796,-2.247848248,0.02458586811,0.09532390815
ENSG00000182768.7,NGRN,3796.497432,3426.774459,3947.404768,-0.3170755414,0.1410601081,-2.24780447,0.02458866075,0.09532390815
ENSG00000196756.6,SNHG17,298.2936953,247.0936894,319.1916569,-0.4045508701,0.1799878921,-2.247656025,0.02459813216,0.0953474659
ENSG00000175749.11,EIF3KP1,4.768839225,6.642411706,4.004115764,0.7648166339,0.3402940779,2.247516732,0.02460702248,0.09536876507
ENSG00000124171.4,PARD6B,104.3109219,118.0684683,98.69559684,0.3456971946,0.1538544616,2.246910431,0.02464575193,0.09550568908
ENSG00000170949.13,ZNF160,807.3664152,847.0024334,791.1884486,0.2467670834,0.1098305046,2.246799141,0.02465286671,0.09552008101
ENSG00000097096.8,SYDE2,44.37432205,55.21194545,39.95080229,0.446424152,0.198700522,2.246718567,0.02465801891,0.0955246102
ENSG00000169427.2,KCNK9,413.518564,314.5986767,453.8940282,-0.5149601275,0.229209941,-2.24667449,0.0246608377,0.0955246102
ENSG00000125895.5,TMEM74B,573.851222,485.6263903,609.8613574,-0.364099258,0.1620693415,-2.246564678,0.02466786171,0.09553864201
ENSG00000233250.1,RP3-339A18.6,7.858495659,5.650002234,8.759921546,-0.5945130253,0.2646459339,-2.246446853,0.02467540016,0.0955546621
ENSG00000205078.5,SYCE1L,44.27728358,39.65785761,46.16276357,-0.5370081943,0.239086501,-2.246083288,0.02469867357,0.09563160251
ENSG00000173267.9,SNCG,3930.639358,3179.002731,4237.429818,-0.4643102961,0.2067408164,-2.245856935,0.0247131731,0.09567455449
ENSG00000259605.3,AC074212.5,25.21369183,31.2307436,22.75775232,0.5447741856,0.2425890223,2.245667097,0.0247253392,0.09570846227
ENSG00000171155.7,C1GALT1C1,321.7707311,368.9590468,302.510194,0.2351206047,0.1047115601,2.245412107,0.02474168893,0.0957585527
ENSG00000132872.7,SYT4,5811.053766,4695.675874,6266.310049,-0.4671195577,0.2080505342,-2.245221622,0.02475390873,0.09576625818
ENSG00000232725.1,U52111.14,20.64268006,12.88690019,23.8083045,-0.6241475498,0.2779855792,-2.24525154,0.02475198907,0.09576625818
ENSG00000234139.2,RP4-550H1.4,0.7039879451,0.2973369059,0.8699679612,-1.084371698,0.4829480444,-2.245317504,0.02474775714,0.09576625818
ENSG00000145335.11,SNCA,8205.212763,7254.336067,8593.325701,-0.3415671384,0.1521365125,-2.24513585,0.02475941276,0.09577435978
ENSG00000268087.1,CTC-429P9.2,66.01699878,48.91443066,72.99763883,-0.4981067526,0.2219067513,-2.244666959,0.0247895207,0.09587761882
ENSG00000237457.2,RP11-547I7.2,106.6885083,130.987301,96.77063378,0.4127549089,0.1839062721,2.244376465,0.02480818943,0.09592340537
ENSG00000266865.2,RP11-848P1.9,82.21180539,92.24521411,78.11653653,0.3148928068,0.1403016701,2.244398135,0.02480679638,0.09592340537
ENSG00000167967.11,E4F1,949.5768194,844.2474579,992.5683955,-0.2458953402,0.1095736839,-2.244109456,0.02482535971,0.09597658336
ENSG00000205879.4,FAM90A2P,31.24472335,21.11596413,35.37891079,-0.6031411654,0.2688036882,-2.243797953,0.02484540418,0.09602764101
ENSG00000270513.1,RP11-116B13.1,1.134603986,2.081202147,0.7482373906,1.059973087,0.4723904881,2.243849344,0.0248420963,0.09602764101
ENSG00000066322.8,ELOVL1,1832.438148,1219.361211,2082.673632,-0.5530059685,0.2464861347,-2.243558118,0.02486084653,0.0960741052
ENSG00000072609.12,CHFR,736.9393916,664.1058994,766.6673476,-0.1831798292,0.08165058427,-2.243460115,0.02486715907,0.09608527951
ENSG00000231327.1,AC016700.5,23.96166812,18.73857238,26.09354394,-0.5273709358,0.235087935,-2.243292221,0.02487797671,0.09611385583
ENSG00000086232.8,EIF2AK1,3428.222466,3296.706529,3481.90244,-0.1337402569,0.05962323769,-2.243089475,0.02489104523,0.09615111917
ENSG00000122507.16,BBS9,437.0419107,481.1620045,419.0337091,0.239212573,0.1066544936,2.242873834,0.02490495152,0.09619160798
ENSG00000138315.8,OIT3,1.306903266,2.131025077,0.970527016,0.9712161519,0.4331259333,2.242341262,0.0249393249,0.09631014433
ENSG00000143153.7,ATP1B1,28797.55824,25660.46846,30078.00305,-0.2737037706,0.1220645066,-2.242287936,0.02494276897,0.09631014433
ENSG00000228146.2,CASP16,5.743940218,2.875410451,6.914768694,-0.8364601891,0.3730468441,-2.242239017,0.02494592872,0.09631014433
ENSG00000117154.7,IGSF21,2074.378265,1874.271725,2156.054403,-0.3572678324,0.159367638,-2.241784071,0.02497533123,0.09641040796
ENSG00000217165.1,ANKRD18EP,55.42546689,41.92623362,60.93535801,-0.6104214271,0.2723018867,-2.241708402,0.02498022453,0.09641604597
ENSG00000270071.1,AP001172.2,10.78842422,14.62184551,9.223762466,0.6425555542,0.2866459899,2.241634549,0.02498500117,0.09642123217
ENSG00000267855.1,NDUFA7,109.8093743,103.3510583,112.4454216,-0.30800065,0.1374037366,-2.241574046,0.02498891492,0.09642308743
ENSG00000214733.4,RP11-429J17.8,15.15940737,10.95585596,16.87514264,-0.6107829946,0.2725659061,-2.240863516,0.02503491717,0.09658007017
ENSG00000224411.2,RP11-1033A18.1,1.249647013,0.5948960516,1.516892303,-1.01584194,0.4533354688,-2.240817252,0.02503791495,0.09658007017
ENSG00000269794.1,AC010642.2,6.01931512,2.874349688,7.30297448,-0.8741579208,0.3901121144,-2.240786401,0.02503991423,0.09658007017
ENSG00000271653.1,RP11-259K5.1,56.3235986,72.07305825,49.89524773,0.6165147394,0.2751564458,2.240597118,0.02505218357,0.09661412603
ENSG00000188710.1,QRFP,1.077265609,0.4955895095,1.314684425,-1.068148878,0.4767472783,-2.24049287,0.02505894316,0.09662692704
ENSG00000172361.5,CCDC11,83.30908709,85.59745866,82.37505787,0.493373917,0.2202214449,2.240353646,0.02506797307,0.09664847763
ENSG00000118369.8,USP35,660.9986941,578.0689772,694.8475581,-0.2041696424,0.09113906091,-2.240199102,0.02507799994,0.09666065147
ENSG00000136026.9,CKAP4,882.8586643,842.0509108,899.5148902,-0.2012821751,0.089850136,-2.240198892,0.02507801357,0.09666065147
ENSG00000108953.12,YWHAE,23136.0874,22793.61998,23275.87002,-0.1374777208,0.061370555,-2.240125103,0.02508280226,0.09666584346
ENSG00000187824.4,TMEM220,179.5306432,210.0780281,167.0623228,0.4114653719,0.183696699,2.239917071,0.02509630717,0.09670462059
ENSG00000228037.1,RP3-395M20.9,7.12617515,9.963660616,5.968017817,0.6880531352,0.3071858293,2.239859621,0.02510003781,0.09670572865
ENSG00000013561.13,RNF14,2132.59195,2046.029588,2167.923526,-0.1594043504,0.07117503047,-2.239610568,0.02511621604,0.09675478809
ENSG00000229980.4,TOB1-AS1,153.8741813,185.1343657,141.1149224,0.2498183514,0.1115518148,2.239482628,0.02512453043,0.09677354445
ENSG00000162852.9,CNST,2442.859356,2872.380931,2267.544427,0.3105600368,0.1386788465,2.239418949,0.02512866955,0.09677621578
ENSG00000046647.9,GEMIN8,436.714997,371.7604552,463.2270549,-0.244217775,0.1090839767,-2.238805206,0.0251685934,0.09691513478
ENSG00000084072.12,PPIE,1072.918932,999.6421966,1102.827804,-0.2189228581,0.09778762214,-2.238758375,0.02517164198,0.09691513478
ENSG00000134905.12,CARS2,1107.622087,1223.801112,1060.202077,0.2320404593,0.103656234,2.238557687,0.02518471002,0.09692727283
ENSG00000142655.8,PEX14,924.3810597,843.9962043,957.1912048,-0.2306693023,0.1030427688,-2.238578263,0.02518336986,0.09692727283
ENSG00000266844.1,RP11-862L9.3,6.204067238,3.072880144,7.482102787,-0.8251702482,0.3686180298,-2.23855097,0.02518514748,0.09692727283
ENSG00000225978.1,HAR1A,435.756984,399.3109718,450.6329074,-0.3927656961,0.1754626243,-2.238457893,0.02519121038,0.09693732372
ENSG00000257159.1,RP11-58A17.3,5.745864909,7.732950133,4.934809716,0.7041585123,0.3145825497,2.238390251,0.02519561724,0.09694100019
ENSG00000154380.11,ENAH,1456.207704,1646.6582,1378.472808,0.2931050104,0.1309549747,2.238212111,0.02520722626,0.09697238241
ENSG00000170004.12,CHD3,6822.456334,6234.359976,7062.495664,-0.3286884785,0.1468617434,-2.238081007,0.025215773,0.09698912633
ENSG00000183735.5,TBK1,1046.006147,1138.79416,1008.133488,0.1794877496,0.0801986545,2.238039413,0.02521848505,0.09698912633
ENSG00000213938.3,SEPHS1P6,67.85086642,50.01049976,75.13264873,-0.4560759485,0.2038023141,-2.237834984,0.0252318181,0.09702711868
ENSG00000107902.9,LHPP,2748.713758,2025.970623,3043.710956,-0.4874774605,0.2178451346,-2.237724801,0.02523900689,0.0970414766
ENSG00000255717.1,SNHG1,855.7476404,952.0538499,816.4389834,0.2783037515,0.1243732018,2.237650454,0.02524385861,0.09704684598
ENSG00000054523.12,KIF1B,15088.85564,13354.34041,15796.82104,-0.233339944,0.1042908227,-2.237396714,0.02526042309,0.09706959789
ENSG00000125266.6,EFNB2,1638.894936,1807.013907,1570.274948,0.2099066817,0.09382248957,2.237274694,0.0252683921,0.09706959789
ENSG00000139597.12,N4BP2L1,1840.361001,2005.866215,1772.807853,0.1740607681,0.07780131017,2.237247262,0.02527018398,0.09706959789
ENSG00000188158.10,NHS,435.1917289,505.3108591,406.5716758,0.3611902503,0.1614277715,2.237472815,0.02525545412,0.09706959789
ENSG00000218672.1,AC008060.7,22.97527908,10.85534172,27.92219229,-0.8354234831,0.373416644,-2.237242224,0.02527051304,0.09706959789
ENSG00000254092.1,RP11-369E15.3,81.63572014,113.022695,68.82470999,0.5173631434,0.231248639,2.237259193,0.02526940463,0.09706959789
ENSG00000127081.9,ZNF484,196.5965663,168.065558,208.2418758,-0.2785568077,0.1245261576,-2.236934096,0.02529064769,0.09713365535
ENSG00000075975.11,MKRN2,1442.06524,1559.633939,1394.078016,0.1398295656,0.06251471768,2.236746334,0.02530292387,0.09715423413
ENSG00000267489.1,CTC-360P9.4,1.206808556,0.6937949192,1.416201876,-1.017182491,0.4547551727,-2.236769481,0.02530141021,0.09715423413
ENSG00000248323.1,LUCAT1,1.336257336,2.329829614,0.9307176307,1.023051635,0.4574023699,2.236655738,0.02530884897,0.09716370161
ENSG00000136244.7,IL6,38.11661836,68.71500934,25.62747919,0.9576236463,0.4282221538,2.236277684,0.02533358733,0.09723762063
ENSG00000180354.11,C7orf41,45149.44877,39354.20669,47514.85369,-0.4030746979,0.1802453537,-2.23625569,0.02533502716,0.09723762063
ENSG00000131115.11,ZNF227,371.544226,391.9066793,363.2330206,0.1897362235,0.08486617688,2.235710744,0.02537072478,0.09734802552
ENSG00000196391.6,ZNF774,120.4370898,91.43550654,132.2744707,-0.4514927382,0.201942471,-2.235749301,0.02536819766,0.09734802552
ENSG00000249593.2,CTB-46B19.2,1.997017233,3.122966528,1.537446092,0.9113072615,0.4076640618,2.235436839,0.02538868387,0.09740362846
ENSG00000178982.5,EIF3K,3209.172731,3133.278362,3240.150024,-0.2411965016,0.1079021262,-2.235326681,0.02539590965,0.09740474045
ENSG00000262454.1,RP11-65J21.3,27.56803291,20.56866533,30.42491764,-0.5626360406,0.25169752,-2.23536585,0.0253933402,0.09740474045
ENSG00000160447.6,PKN3,157.6358513,191.6375225,143.7576182,0.4779277112,0.2138161447,2.235227428,0.02540242168,0.09741641423
ENSG00000153093.14,ACOXL,5.086006668,3.123238298,5.887136615,-0.8242447417,0.3688445993,-2.234666695,0.02543923869,0.09754428631
ENSG00000169727.8,GPS1,2972.046646,2735.687606,3068.519724,-0.2121908369,0.09496871453,-2.234323566,0.02546179084,0.0976174337
ENSG00000233421.2,U1,3.431705405,1.685175078,4.144574926,-0.9171981067,0.4105287762,-2.234187126,0.02547076315,0.09763850478
ENSG00000171944.1,OR52A5,1.005685011,0.3468614737,1.274592577,-1.07733279,0.4822190153,-2.234115112,0.02547549989,0.09764333589
ENSG00000127720.3,METTL25,139.3197429,159.3556301,131.1418298,0.3232382562,0.1446952368,2.23392465,0.02548803134,0.09767803741
ENSG00000250799.5,PRODH2,1.307578295,0.6443161722,1.578297528,-0.9824059293,0.4397891431,-2.233811236,0.02549549593,0.09769331434
ENSG00000240707.2,RP13-137A17.6,87.45114521,61.54985243,98.02310144,-0.6230035956,0.2789111691,-2.233698986,0.02550288576,0.0977083007
ENSG00000105559.7,PLEKHA4,142.5637923,172.7527633,130.2417633,0.5931580258,0.2655774746,2.233465119,0.02551828807,0.09774064599
ENSG00000248994.1,RP11-259O2.1,13.74965423,10.21066633,15.19413909,-0.5760413358,0.2579081289,-2.233513686,0.02551508882,0.09774064599
ENSG00000257545.1,RP11-144F15.1,8.70615173,6.692554216,9.528028267,-0.6183258677,0.2769005623,-2.233024962,0.02554729829,0.0978384193
ENSG00000262097.1,CTD-2135D7.5,11.32286237,17.4499205,8.822022314,0.6916437324,0.3097543565,2.232878143,0.02555698129,0.09784881863
ENSG00000265242.1,RP11-649A18.7,49.71973168,44.85716315,51.70445353,-0.2969954485,0.1330086263,-2.232903659,0.02555529823,0.09784881863
ENSG00000271335.1,RP11-324I22.4,162.7892976,186.430407,153.1398651,0.3176101756,0.1422464351,2.232816418,0.02556105315,0.09785106989
ENSG00000249790.2,RP11-20D14.6,14.35388228,17.05162991,13.25276079,0.8508574133,0.3810791429,2.23275776,0.02556492321,0.09785254814
ENSG00000236823.1,RP1-249F5.3,2.499362311,1.338665413,2.973116147,-0.9260204197,0.4147779532,-2.232569047,0.02557737719,0.09788687737
ENSG00000156398.7,SFXN2,78.21772978,60.76777669,85.34015962,-0.3608870312,0.1616544322,-2.232459861,0.02558458529,0.09790112359
ENSG00000058091.12,CDK14,3997.855436,3330.685969,4270.169505,-0.4008321425,0.1795607275,-2.232292931,0.02559560882,0.09792996388
ENSG00000134308.9,YWHAQ,10644.09851,9839.670689,10972.43639,-0.2353199371,0.105449906,-2.23158034,0.0256427122,0.0980968207
ENSG00000140400.9,MAN2C1,3670.357252,3148.186953,3883.487986,-0.2433111127,0.1090343819,-2.231508157,0.02564748781,0.0981017282
ENSG00000197860.5,SGTB,3797.230444,3349.257764,3980.076436,-0.3517331438,0.1576282936,-2.231408689,0.02565406984,0.09811354296
ENSG00000112062.6,MAPK14,1529.009823,1662.990966,1474.323643,0.1594846413,0.07147639845,2.231290954,0.02566186247,0.09811842421
ENSG00000234156.1,RP11-64P14.7,9.338786566,5.898048784,10.74316933,-0.8649095832,0.3876286668,-2.231283848,0.0256623329,0.09811842421
ENSG00000241322.4,CDRT1,4.323722349,6.046273369,3.6206403,0.7385828759,0.33102978,2.231167468,0.02567003803,0.0981345254
ENSG00000261240.1,RP11-304L19.4,24.24458456,11.89413119,29.28558594,-0.7528729549,0.3374506327,-2.231061026,0.02567708692,0.09814811382
ENSG00000263146.2,RP11-849I19.1,550.7805788,676.0093244,499.6668051,0.4477461551,0.2007234087,2.230662373,0.02570350181,0.09823571306
ENSG00000160752.10,FDPS,1708.526779,1616.28874,1746.174958,-0.221418501,0.09926816657,-2.230508617,0.02571369601,0.09826130337
